i,j,k,FE,SI,G1,G2,G3,LITOTIPO,ORE,X,Y,Z
21,84,36,62.57,12.9,10.08,47.47,42.44,HF,0,641875.0,8428025.0,912.5
21,84,37,66.28333333333333,0.6166666666666667,51.84666666666667,35.083333333333336,13.056666666666667,CM,1,641875.0,8428025.0,937.5
21,86,32,-99.0,-99.0,-99.0,-99.0,-99.0,MD,0,641875.0,8428125.0,812.5
21,86,34,-99.0,-99.0,-99.0,-99.0,-99.0,MD,0,641875.0,8428125.0,862.5
21,86,37,-99.0,-99.0,-99.0,-99.0,-99.0,CG,0,641875.0,8428125.0,937.5
22,7,32,33.8,1.09,78.1,19.7,2.24,MD,0,641925.0,8424175.0,812.5
22,7,33,49.845,12.635,72.44999999999999,24.75,2.8600000000000003,CG,0,641925.0,8424175.0,837.5
22,7,34,46.58,0.63,79.2,18.9,1.83,CG,0,641925.0,8424175.0,862.5
22,9,25,46.73,32.26,87.8,10.6,1.64,JP,0,641925.0,8424275.0,637.5
22,10,23,31.8,46.54,91.9,7.2,0.92,MS,0,641925.0,8424325.0,587.5
22,10,24,36.09,42.985,89.80000000000001,9.3,0.885,JP,0,641925.0,8424325.0,612.5
22,12,31,67.2,0.73,38.9,50.2,10.95,HF,1,641925.0,8424425.0,787.5
22,12,32,45.43000000000001,13.495,64.05,30.85,5.1,HC,0,641925.0,8424425.0,812.5
22,12,33,39.580000000000005,6.953333333333333,67.5,27.7,4.8,MD,0,641925.0,8424425.0,837.5
22,12,34,64.19,0.62,85.9,11.8,2.33,CM,1,641925.0,8424425.0,862.5
22,14,29,64.59,13.75,-99.0,-99.0,-99.0,HF,0,641925.0,8424525.0,737.5
22,14,30,66.17666666666666,11.38,-99.0,-99.0,-99.0,HF,0,641925.0,8424525.0,762.5
22,14,31,65.62666666666667,7.866666666666667,-61.074666666666666,-43.13766666666667,-60.77266666666666,HF,0,641925.0,8424525.0,787.5
22,14,32,64.55,12.606666666666667,-58.46733333333333,-45.300333333333334,-61.11966666666667,HF,0,641925.0,8424525.0,812.5
22,14,33,64.93333333333334,4.763333333333334,-99.0,-99.0,-99.0,HF,1,641925.0,8424525.0,837.5
22,14,34,64.995,0.775,-99.0,-99.0,-99.0,CM,1,641925.0,8424525.0,862.5
22,16,27,38.03,44.830000000000005,94.28000000000002,4.81,0.91,JP,0,641925.0,8424625.0,687.5
22,16,28,55.19499999999999,19.345,-3.155000000000001,-46.915,-48.435,HF,0,641925.0,8424625.0,712.5
22,16,29,67.49333333333334,4.666666666666667,-58.18,-47.97,-58.830000000000005,HF,1,641925.0,8424625.0,737.5
22,16,30,67.84333333333332,0.6433333333333334,-99.0,-99.0,-99.0,HF,1,641925.0,8424625.0,762.5
22,16,31,67.58500000000001,0.66,-99.0,-99.0,-99.0,HF,1,641925.0,8424625.0,787.5
22,16,32,67.80000000000001,0.6950000000000001,-99.0,-99.0,-99.0,HF,1,641925.0,8424625.0,812.5
22,16,33,39.895,8.77,-99.0,-99.0,-99.0,MD,0,641925.0,8424625.0,837.5
22,16,34,63.89000000000001,0.49,12.426666666666668,-18.126666666666665,-26.953333333333333,CM,1,641925.0,8424625.0,862.5
22,18,28,38.62,43.67,97.73,1.59,0.68,JP,0,641925.0,8424725.0,712.5
22,18,29,53.165,22.564999999999998,54.495,33.64,11.865,HF,0,641925.0,8424725.0,737.5
22,18,30,67.66,0.7733333333333334,-23.566666666666666,8.163333333333336,-16.933333333333334,HF,1,641925.0,8424725.0,762.5
22,18,31,66.685,6.069999999999999,13.765,55.735,30.490000000000002,HF,0,641925.0,8424725.0,787.5
22,18,32,67.61,0.61,-20.466666666666665,6.76666666666667,-18.636666666666667,HF,1,641925.0,8424725.0,812.5
22,18,33,67.93333333333334,0.61,-21.98,7.996666666666665,-18.36,HF,1,641925.0,8424725.0,837.5
22,18,34,67.12,0.55,73.1,20.58,6.31,CM,1,641925.0,8424725.0,862.5
22,20,28,38.78,27.86,14.4,68.32,17.28,MS,0,641925.0,8424825.0,712.5
22,20,29,38.78,27.86,14.4,68.32,17.28,MD,0,641925.0,8424825.0,737.5
22,20,30,67.3925,1.5825,15.4325,64.57249999999999,19.9775,HF,1,641925.0,8424825.0,762.5
22,20,31,67.41749999999999,3.5625,18.997500000000002,59.32,21.6675,HF,1,641925.0,8424825.0,787.5
22,20,32,67.83,0.64,21.4,62.38,16.21,HF,1,641925.0,8424825.0,812.5
22,22,39,67.63499999999999,5.735,-40.480000000000004,-18.645,-39.82,HF,0,641925.0,8424925.0,987.5
22,28,34,58.28333333333333,2.3366666666666664,-60.093333333333334,-44.14666666666667,-60.626666666666665,HEM,0,641925.0,8425225.0,862.5
22,28,35,66.10333333333334,0.75,-99.0,-99.0,-99.0,HF,1,641925.0,8425225.0,887.5
22,28,36,63.86,0.8400000000000001,32.94,50.47,16.05,CM,1,641925.0,8425225.0,912.5
22,29,26,68.18,0.68,-99.0,-99.0,-99.0,MS,1,641925.0,8425275.0,662.5
22,30,32,41.08,38.23,95.31,3.86,0.83,JP,0,641925.0,8425325.0,812.5
22,30,33,68.00666666666666,0.89,-99.0,-99.0,-99.0,HF,1,641925.0,8425325.0,837.5
22,30,34,68.24666666666667,0.6966666666666667,-99.0,-99.0,-99.0,HF,1,641925.0,8425325.0,862.5
22,30,35,68.10333333333334,0.71,-99.0,-99.0,-99.0,HF,1,641925.0,8425325.0,887.5
22,30,36,67.28,10.06,7.097,75.67,16.847,HF,0,641925.0,8425325.0,912.5
22,34,32,67.95,0.71,-99.0,-99.0,-99.0,JP,1,641925.0,8425525.0,812.5
22,34,33,67.59333333333333,4.6899999999999995,-99.0,-99.0,-99.0,HF,1,641925.0,8425525.0,837.5
22,34,34,67.85333333333334,0.66,-99.0,-99.0,-99.0,HF,1,641925.0,8425525.0,862.5
22,68,30,59.61,11.45,85.3,11.7,3.1,MS,0,641925.0,8427225.0,762.5
22,68,31,59.61,11.45,85.3,11.7,3.1,MD,0,641925.0,8427225.0,787.5
22,68,32,59.61,11.45,85.3,11.7,3.1,MD,0,641925.0,8427225.0,812.5
22,76,33,62.8,0.78,78.506,18.77,2.395,MD,1,641925.0,8427625.0,837.5
22,76,35,62.8,0.78,78.506,18.77,2.395,CG,1,641925.0,8427625.0,887.5
22,76,36,62.8,0.78,78.506,18.77,2.395,CM,1,641925.0,8427625.0,912.5
22,78,33,45.89,1.55,-99.0,-99.0,-99.0,MS,0,641925.0,8427725.0,837.5
22,78,34,45.89,1.55,-99.0,-99.0,-99.0,MD,0,641925.0,8427725.0,862.5
22,78,35,51.73666666666667,1.3266666666666667,-99.0,-99.0,-99.0,MD,0,641925.0,8427725.0,887.5
22,78,36,60.045,0.8300000000000001,-99.0,-99.0,-99.0,CM,1,641925.0,8427725.0,912.5
22,82,33,46.51,12.08,-99.0,-99.0,-99.0,MS,0,641925.0,8427925.0,837.5
22,82,34,46.51,12.08,-99.0,-99.0,-99.0,MD,0,641925.0,8427925.0,862.5
22,82,35,64.97,1.08,-99.0,-99.0,-99.0,HF,1,641925.0,8427925.0,887.5
22,84,33,62.57,12.9,10.08,47.47,42.44,MS,0,641925.0,8428025.0,837.5
23,6,30,40.5,9.21,81.9,15.6,2.41,MD,0,641975.0,8424125.0,762.5
23,6,31,47.955,1.475,81.9,15.6,2.41,MD,0,641975.0,8424125.0,787.5
23,6,32,47.97333333333333,1.3866666666666667,81.9,15.6,2.41,MD,0,641975.0,8424125.0,812.5
23,6,33,48.11,0.95,81.9,15.6,2.41,CG,0,641975.0,8424125.0,837.5
23,6,34,39.0,19.27,83.4,13.6,3.04,CG,0,641975.0,8424125.0,862.5
23,7,29,33.8,1.09,78.1,19.7,2.24,MD,0,641975.0,8424175.0,737.5
23,7,34,48.58,0.46,78.3,19.4,2.3,CG,0,641975.0,8424175.0,862.5
23,7,35,59.03,0.59,68.7,28.6,2.74,CM,0,641975.0,8424175.0,887.5
23,8,31,38.7,0.77,75.5,21.5,3.01,MD,0,641975.0,8424225.0,787.5
23,8,32,38.7,0.77,75.5,21.5,3.01,MD,0,641975.0,8424225.0,812.5
23,8,33,50.575,0.685,75.5,21.5,3.01,CM,0,641975.0,8424225.0,837.5
23,8,34,43.47,14.19,75.5,21.2,3.31,CG,0,641975.0,8424225.0,862.5
23,10,28,50.739999999999995,25.26,49.050000000000004,38.4,12.51,HF,0,641975.0,8424325.0,712.5
23,10,29,54.62,19.09,42.7,44.2,13.115,HF,0,641975.0,8424325.0,737.5
23,10,30,67.17,0.56,7.5,66.85,25.595,HF,1,641975.0,8424325.0,762.5
23,10,31,67.05,0.67,-29.9,-24.2,-44.445,HF,1,641975.0,8424325.0,787.5
23,10,32,27.75,14.23,22.5,63.2,14.28,MD,0,641975.0,8424325.0,812.5
23,10,33,51.19,6.703333333333333,41.300000000000004,47.70000000000001,10.976666666666667,CM,0,641975.0,8424325.0,837.5
23,10,34,47.58,0.61,84.8,12.8,2.41,CG,0,641975.0,8424325.0,862.5
23,12,27,65.01,34.74,7.1,65.0,27.89,HF,0,641975.0,8424425.0,687.5
23,12,28,53.68,34.65,46.699999999999996,37.7,15.64,HF,0,641975.0,8424425.0,712.5
23,12,29,52.43666666666667,21.746666666666666,59.800000000000004,29.166666666666668,11.036666666666667,HEM,0,641975.0,8424425.0,737.5
23,12,30,68.505,0.625,13.4,64.1,22.49,HF,1,641975.0,8424425.0,762.5
23,13,26,22.1,31.5,7.1,65.0,27.89,MD,0,641975.0,8424475.0,662.5
23,13,27,22.1,31.5,7.1,65.0,27.89,MD,0,641975.0,8424475.0,687.5
23,14,28,40.75,41.0,100.0,0.0,0.0,JP,0,641975.0,8424525.0,712.5
23,14,29,41.28,40.86,100.0,0.0,0.0,JP,0,641975.0,8424525.0,737.5
23,16,25,38.03,44.83,94.28,4.81,0.91,MS,0,641975.0,8424625.0,637.5
23,16,26,38.03,44.830000000000005,94.28000000000002,4.81,0.91,MD,0,641975.0,8424625.0,662.5
23,18,28,38.62,43.67,97.73,1.59,0.68,MS,0,641975.0,8424725.0,712.5
23,18,35,67.23,0.93,-99.0,-99.0,-99.0,CM,1,641975.0,8424725.0,887.5
23,18,36,67.84666666666668,0.73,-99.0,-99.0,-99.0,HF,1,641975.0,8424725.0,912.5
23,18,37,67.70666666666666,0.7799999999999999,-99.0,-99.0,-99.0,HF,1,641975.0,8424725.0,937.5
23,22,30,68.51,0.51,-99.0,-99.0,-99.0,MS,1,641975.0,8424925.0,762.5
23,22,31,68.51,0.51,-99.0,-99.0,-99.0,MD,1,641975.0,8424925.0,787.5
23,22,32,68.35666666666667,0.7000000000000001,-99.0,-99.0,-99.0,HF,1,641975.0,8424925.0,812.5
23,22,33,67.67333333333333,4.8999999999999995,-99.0,-99.0,-99.0,HF,1,641975.0,8424925.0,837.5
23,22,34,68.37333333333333,0.7200000000000001,-99.0,-99.0,-99.0,HF,1,641975.0,8424925.0,862.5
23,22,35,67.4075,0.7050000000000001,-99.0,-99.0,-99.0,HF,1,641975.0,8424925.0,887.5
23,24,31,35.38,24.07,23.36,59.2,17.44,MS,0,641975.0,8425025.0,787.5
23,24,33,50.260000000000005,22.35,23.36,59.2,17.44,HF,0,641975.0,8425025.0,837.5
23,24,34,67.43,7.785,24.85,64.605,10.535,HF,0,641975.0,8425025.0,862.5
23,24,35,52.34,0.585,33.03,52.47,14.47,CG,0,641975.0,8425025.0,887.5
23,24,36,60.3,0.66,33.03,52.47,14.47,CM,1,641975.0,8425025.0,912.5
23,28,27,41.2,41.7,100.0,0.0,0.0,MS,0,641975.0,8425225.0,687.5
23,28,30,41.2,41.7,100.0,0.0,0.0,JP,0,641975.0,8425225.0,762.5
23,28,32,41.2,41.7,100.0,0.0,0.0,JP,0,641975.0,8425225.0,812.5
23,28,33,41.3,39.9,-99.0,-99.0,-99.0,JP,0,641975.0,8425225.0,837.5
23,32,31,35.4,47.0,100.0,0.0,0.0,JP,0,641975.0,8425425.0,787.5
23,32,32,62.46666666666667,8.456666666666667,-60.739,-44.901,-59.336999999999996,HF,0,641975.0,8425425.0,812.5
23,32,33,67.8675,0.695,-70.8715,-58.4135,-68.6805,HF,1,641975.0,8425425.0,837.5
23,32,34,66.97666666666667,0.6533333333333333,-62.05166666666667,-43.53066666666666,-59.395999999999994,HF,1,641975.0,8425425.0,862.5
23,32,35,67.8725,0.63,-69.83625,-58.9315,-69.07900000000001,HF,1,641975.0,8425425.0,887.5
23,32,36,64.98,0.71,65.058,29.181,5.3,CM,1,641975.0,8425425.0,912.5
23,36,35,62.23,0.62,74.646,21.712,3.637,CG,1,641975.0,8425625.0,887.5
23,36,36,62.23,0.62,74.646,21.712,3.637,CM,1,641975.0,8425625.0,912.5
23,40,32,61.98,0.64,80.3,18.4,1.3,MD,1,641975.0,8425825.0,812.5
23,40,33,61.98,0.64,80.3,18.4,1.3,MD,1,641975.0,8425825.0,837.5
23,40,34,61.98,0.64,80.3,18.4,1.3,MD,1,641975.0,8425825.0,862.5
23,40,36,61.98,0.64,80.3,18.4,1.3,CG,1,641975.0,8425825.0,912.5
23,76,31,62.79999999999999,0.7799999999999999,78.506,18.77,2.395,MD,1,641975.0,8427625.0,787.5
23,82,37,-99.0,-99.0,-99.0,-99.0,-99.0,CG,0,641975.0,8427925.0,937.5
23,82,39,-99.0,-99.0,-99.0,-99.0,-99.0,MD,0,641975.0,8427925.0,987.5
23,86,37,-99.0,-99.0,-99.0,-99.0,-99.0,MD,0,641975.0,8428125.0,937.5
23,86,38,-99.0,-99.0,-99.0,-99.0,-99.0,MD,0,641975.0,8428125.0,962.5
24,6,26,32.6,21.0,76.3,19.1,4.58,MD,0,642025.0,8424125.0,662.5
24,6,28,45.385000000000005,12.24,76.3,19.1,4.58,HC,0,642025.0,8424125.0,712.5
24,6,29,49.535,24.174999999999997,81.5,15.2,3.29,HC,0,642025.0,8424125.0,737.5
24,6,30,49.545,8.19,59.6,33.3,7.04,HC,0,642025.0,8424125.0,762.5
24,7,35,47.2,0.86,68.7,28.6,2.74,MD,0,642025.0,8424175.0,887.5
24,7,36,50.33,13.745,51.2,39.55,9.235,HF,0,642025.0,8424175.0,912.5
24,7,37,41.849999999999994,9.91,33.7,50.5,15.73,MD,0,642025.0,8424175.0,937.5
24,7,38,44.5,12.469999999999999,33.7,50.5,15.729999999999999,MD,0,642025.0,8424175.0,962.5
24,8,28,38.7,0.77,75.5,21.5,3.01,MD,0,642025.0,8424225.0,712.5
24,10,25,17.4,43.3,91.2,8.1,0.68,MS,0,642025.0,8424325.0,637.5
24,10,26,17.4,43.3,91.2,8.1,0.68,MD,0,642025.0,8424325.0,662.5
24,10,28,17.4,43.3,91.2,8.1,0.68,MD,0,642025.0,8424325.0,712.5
24,14,30,65.81,14.29,-99.0,-99.0,-99.0,HF,0,642025.0,8424525.0,762.5
24,14,31,54.6525,6.87,-18.0375,21.105,-2.677500000000002,HF,0,642025.0,8424525.0,787.5
24,14,32,67.64500000000001,0.69,-45.025,-18.93,-34.785,HF,1,642025.0,8424525.0,812.5
24,14,33,67.48666666666666,0.6266666666666666,-99.0,-99.0,-99.0,HF,1,642025.0,8424525.0,837.5
24,14,34,64.59,4.373333333333333,64.66666666666667,28.346666666666664,6.166666666666667,CM,1,642025.0,8424525.0,862.5
24,16,28,67.67,0.67,-99.0,-99.0,-99.0,MS,1,642025.0,8424625.0,712.5
24,16,29,67.67,0.67,-99.0,-99.0,-99.0,MD,1,642025.0,8424625.0,737.5
24,16,30,67.67,0.67,-99.0,-99.0,-99.0,HF,1,642025.0,8424625.0,762.5
24,16,31,67.51666666666667,0.6533333333333333,-22.383333333333336,9.306666666666663,-19.58,HF,1,642025.0,8424625.0,787.5
24,16,32,67.0425,0.6725,-8.755,16.745,-7.505,HF,1,642025.0,8424625.0,812.5
24,16,33,68.515,0.49,-99.0,-99.0,-99.0,HF,1,642025.0,8424625.0,837.5
24,16,34,65.08500000000001,0.6900000000000001,-9.055,-41.08,-48.535,CM,1,642025.0,8424625.0,862.5
24,18,38,67.48333333333333,0.7366666666666667,-61.55666666666667,-43.29,-59.93333333333334,HF,1,642025.0,8424725.0,962.5
24,18,39,51.175,18.125,-99.0,-99.0,-99.0,HF,0,642025.0,8424725.0,987.5
24,28,31,41.4,39.4,100.0,0.0,0.0,JP,0,642025.0,8425225.0,787.5
24,28,32,68.31,0.61,17.515,62.39,19.254,HF,1,642025.0,8425225.0,812.5
24,28,33,68.05666666666667,0.71,-59.84766666666667,-45.82066666666666,-59.08066666666667,HF,1,642025.0,8425225.0,837.5
24,28,34,66.64999999999999,5.223333333333334,-15.548,-2.0116666666666654,-15.305666666666667,HF,0,642025.0,8425225.0,862.5
24,28,35,65.96,0.79,18.159,61.92600000000001,19.103,HC,1,642025.0,8425225.0,887.5
24,28,36,63.91,0.63,18.159,61.926,19.103,CM,1,642025.0,8425225.0,912.5
24,30,34,67.14,0.91,-99.0,-99.0,-99.0,HF,1,642025.0,8425325.0,862.5
24,30,35,66.22000000000001,0.7433333333333333,-99.0,-99.0,-99.0,HF,1,642025.0,8425325.0,887.5
24,30,36,65.28999999999999,0.5349999999999999,-99.0,-99.0,-99.0,CM,1,642025.0,8425325.0,912.5
24,36,32,62.23,0.62,74.646,21.712,3.637,MS,1,642025.0,8425625.0,812.5
24,36,33,62.23,0.62,74.646,21.712,3.637,MD,1,642025.0,8425625.0,837.5
24,36,34,62.23,0.62,74.646,21.712,3.637,MD,1,642025.0,8425625.0,862.5
24,76,32,-99.0,-99.0,-99.0,-99.0,-99.0,MS,0,642025.0,8427625.0,812.5
24,76,33,-99.0,-99.0,-99.0,-99.0,-99.0,MD,0,642025.0,8427625.0,837.5
24,76,34,-99.0,-99.0,-99.0,-99.0,-99.0,MD,0,642025.0,8427625.0,862.5
24,76,36,-99.0,-99.0,-99.0,-99.0,-99.0,CG,0,642025.0,8427625.0,912.5
24,78,36,-99.0,-99.0,-99.0,-99.0,-99.0,CM,0,642025.0,8427725.0,912.5
24,78,37,-99.0,-99.0,-99.0,-99.0,-99.0,CG,0,642025.0,8427725.0,937.5
24,78,38,-99.0,-99.0,-99.0,-99.0,-99.0,MD,0,642025.0,8427725.0,962.5
24,78,39,-99.0,-99.0,-99.0,-99.0,-99.0,MD,0,642025.0,8427725.0,987.5
24,80,32,-99.0,-99.0,-99.0,-99.0,-99.0,MS,0,642025.0,8427825.0,812.5
24,80,34,-99.0,-99.0,-99.0,-99.0,-99.0,MD,0,642025.0,8427825.0,862.5
24,80,35,-99.0,-99.0,-99.0,-99.0,-99.0,MD,0,642025.0,8427825.0,887.5
24,80,36,-99.0,-99.0,-99.0,-99.0,-99.0,CG,0,642025.0,8427825.0,912.5
25,6,30,33.9,18.0,52.9,36.1,10.96,HF,0,642075.0,8424125.0,762.5
25,6,31,48.21,14.61,52.9,36.1,10.96,HC,0,642075.0,8424125.0,787.5
25,6,32,27.1,0.94,71.3,24.5,4.21,MD,0,642075.0,8424125.0,812.5
25,6,33,40.86,10.62,71.3,24.5,4.21,HEM,0,642075.0,8424125.0,837.5
25,6,34,60.96,0.96,58.9,37.2,3.88,HC,1,642075.0,8424125.0,862.5
25,8,29,67.11,0.8300000000000001,4.9,64.4,30.715,HF,1,642075.0,8424225.0,737.5
25,8,30,65.38,14.05,16.0,63.15,20.884999999999998,HF,0,642075.0,8424225.0,762.5
25,8,31,66.895,0.6000000000000001,13.5,66.4,20.08,HF,1,642075.0,8424225.0,787.5
25,8,32,65.255,0.585,34.599999999999994,51.5,13.940000000000001,HF,1,642075.0,8424225.0,812.5
25,8,33,59.83666666666667,0.6133333333333334,80.2,17.8,2.0233333333333334,CM,0,642075.0,8424225.0,837.5
25,8,34,35.32,46.9,57.3,37.5,5.16,CG,0,642075.0,8424225.0,862.5
25,12,30,60.545,19.0625,-23.2465,-30.608999999999998,-44.8835,HF,0,642075.0,8424425.0,762.5
25,12,31,65.72999999999999,13.455,-99.0,-99.0,-99.0,HF,0,642075.0,8424425.0,787.5
25,12,32,66.93666666666667,0.8099999999999999,-28.051666666666666,9.302333333333337,-14.067,HF,1,642075.0,8424425.0,812.5
25,12,33,68.02999999999999,0.63,-47.25033333333334,-54.60666666666666,-63.12366666666666,HF,1,642075.0,8424425.0,837.5
25,12,34,65.60333333333334,0.56,-49.07066666666666,-52.224,-63.547000000000004,CM,1,642075.0,8424425.0,862.5
25,14,27,67.55,0.7,-99.0,-99.0,-99.0,MS,1,642075.0,8424525.0,687.5
25,14,29,67.74333333333333,0.6566666666666666,-99.0,-99.0,-99.0,HF,1,642075.0,8424525.0,737.5
25,14,30,68.29,0.56,-99.0,-99.0,-99.0,HF,1,642075.0,8424525.0,762.5
25,20,33,38.45,10.06,-99.0,-99.0,-99.0,MD,0,642075.0,8424825.0,837.5
25,20,34,38.45,10.06,-99.0,-99.0,-99.0,MD,0,642075.0,8424825.0,862.5
25,20,35,53.15,5.525,-99.0,-99.0,-99.0,HF,0,642075.0,8424825.0,887.5
25,20,36,67.065,0.8999999999999999,-99.0,-99.0,-99.0,CM,1,642075.0,8424825.0,912.5
25,26,33,66.28,0.85,-99.0,-99.0,-99.0,MD,1,642075.0,8425125.0,837.5
25,26,34,66.28,0.85,-99.0,-99.0,-99.0,MD,1,642075.0,8425125.0,862.5
25,26,35,66.32333333333334,0.7833333333333333,-51.1,-50.102,-63.46333333333333,HF,1,642075.0,8425125.0,887.5
25,26,36,65.655,0.635,65.6575,29.8005,4.545,CM,1,642075.0,8425125.0,912.5
25,26,37,65.09,0.73,77.467,19.845,2.69,CM,1,642075.0,8425125.0,937.5
25,30,31,64.63,5.79,-99.0,-99.0,-99.0,MS,0,642075.0,8425325.0,787.5
25,30,32,64.63,5.79,-99.0,-99.0,-99.0,HF,0,642075.0,8425325.0,812.5
25,30,33,68.0625,0.6625,-99.0,-99.0,-99.0,HF,1,642075.0,8425325.0,837.5
25,30,34,67.55,13.32,-99.0,-99.0,-99.0,HF,0,642075.0,8425325.0,862.5
26,6,27,31.9,23.1,52.9,36.1,10.96,MD,0,642125.0,8424125.0,687.5
26,6,28,31.9,23.1,52.9,36.1,10.96,MD,0,642125.0,8424125.0,712.5
26,6,29,31.9,23.1,52.9,36.1,10.96,MD,0,642125.0,8424125.0,737.5
26,8,26,21.2,30.0,3.0,71.1,25.84,MD,0,642125.0,8424225.0,662.5
26,8,27,21.2,30.0,3.0,71.1,25.84,MD,0,642125.0,8424225.0,687.5
26,8,28,66.33500000000001,11.555,3.7,69.6,26.655,HF,0,642125.0,8424225.0,712.5
26,10,32,68.03,0.61,-99.0,-99.0,-99.0,HF,1,642125.0,8424325.0,812.5
26,10,33,66.58,0.79,-99.0,-99.0,-99.0,HF,1,642125.0,8424325.0,837.5
26,10,34,65.24333333333333,0.7200000000000001,-99.0,-99.0,-99.0,CM,1,642125.0,8424325.0,862.5
26,12,29,34.472500000000004,48.6675,98.5675,1.125,0.3075,JP,0,642125.0,8424425.0,737.5
26,12,30,66.82,1.82,22.5,64.0,13.46,HF,1,642125.0,8424425.0,762.5
26,12,31,68.35000000000001,0.61,17.426666666666666,65.51666666666667,17.03,HF,1,642125.0,8424425.0,787.5
26,12,32,68.275,0.58,15.295000000000002,65.44,19.25,HF,1,642125.0,8424425.0,812.5
26,12,33,68.12333333333333,0.61,12.780000000000001,69.61333333333333,17.593333333333334,HF,1,642125.0,8424425.0,837.5
26,12,34,68.42333333333333,0.59,14.416666666666666,68.79333333333334,16.776666666666667,HF,1,642125.0,8424425.0,862.5
26,12,35,65.97,1.03,33.68,57.49,8.8,CM,1,642125.0,8424425.0,887.5
26,14,30,66.79,11.49,-99.0,-99.0,-99.0,MS,0,642125.0,8424525.0,762.5
26,14,31,66.79,11.49,-99.0,-99.0,-99.0,MD,0,642125.0,8424525.0,787.5
26,14,32,66.70333333333333,4.336666666666667,-99.0,-99.0,-99.0,HF,1,642125.0,8424525.0,812.5
26,14,33,67.3625,0.655,-99.0,-99.0,-99.0,HF,1,642125.0,8424525.0,837.5
26,14,34,68.01666666666667,0.6033333333333334,-99.0,-99.0,-99.0,HF,1,642125.0,8424525.0,862.5
26,14,35,62.25,0.45,-99.0,-99.0,-99.0,CM,1,642125.0,8424525.0,887.5
26,16,32,43.03,13.69,19.71,59.64,20.63,MS,0,642125.0,8424625.0,812.5
26,16,33,43.03,13.69,19.71,59.64,20.63,MD,0,642125.0,8424625.0,837.5
26,16,34,67.72666666666667,0.6366666666666667,17.75,62.74666666666667,19.49,HF,1,642125.0,8424625.0,862.5
26,16,35,66.60666666666667,0.5766666666666667,14.186666666666667,66.96333333333332,18.836666666666666,HF,1,642125.0,8424625.0,887.5
26,20,32,38.45,10.06,-99.0,-99.0,-99.0,MS,0,642125.0,8424825.0,812.5
26,26,31,40.47,40.28,98.93,1.07,0.0,JP,0,642125.0,8425125.0,787.5
26,26,32,40.47,40.28,98.93,1.07,0.0,JP,0,642125.0,8425125.0,812.5
26,26,33,40.47,40.28,98.93,1.07,0.0,JP,0,642125.0,8425125.0,837.5
26,26,35,65.97,0.87,-99.0,-99.0,-99.0,HF,1,642125.0,8425125.0,887.5
26,26,36,65.92999999999999,0.6,-99.0,-99.0,-99.0,CM,1,642125.0,8425125.0,912.5
26,26,37,64.88,0.38,75.569,21.034,2.664,CM,1,642125.0,8425125.0,937.5
26,28,34,67.45,0.6599999999999999,-99.0,-99.0,-99.0,Hf,1,642125.0,8425225.0,862.5
26,28,35,68.25,0.65,-99.0,-99.0,-99.0,Hf,1,642125.0,8425225.0,887.5
26,28,36,67.29666666666667,0.5633333333333334,7.9233333333333364,-11.923333333333332,-28.91333333333333,CM,1,642125.0,8425225.0,912.5
26,32,29,66.6,0.64,-99.0,-99.0,-99.0,MS,1,642125.0,8425425.0,737.5
26,32,33,66.6,0.64,-99.0,-99.0,-99.0,MD,1,642125.0,8425425.0,837.5
26,32,34,66.6,0.64,-99.0,-99.0,-99.0,MD,1,642125.0,8425425.0,862.5
26,32,35,66.6,0.64,-99.0,-99.0,-99.0,CG,1,642125.0,8425425.0,887.5
26,32,36,66.6,0.64,-99.0,-99.0,-99.0,CM,1,642125.0,8425425.0,912.5
27,6,29,41.24666666666667,10.246666666666668,-99.0,-99.0,-99.0,MD,0,642175.0,8424125.0,737.5
27,6,30,39.76,9.98,-99.0,-99.0,-99.0,MD,0,642175.0,8424125.0,762.5
27,6,32,50.18,4.6,-99.0,-99.0,-99.0,MD,0,642175.0,8424125.0,812.5
27,6,34,60.96666666666667,2.026666666666667,-99.0,-99.0,-99.0,CM,1,642175.0,8424125.0,862.5
27,10,29,28.8,29.03,-99.0,-99.0,-99.0,MD,0,642175.0,8424325.0,737.5
27,10,30,48.225,14.955,-99.0,-99.0,-99.0,HF,0,642175.0,8424325.0,762.5
27,10,31,66.04666666666667,8.746666666666668,-21.247,10.321333333333333,-21.683000000000003,HF,0,642175.0,8424325.0,787.5
27,10,32,68.075,0.62,19.494500000000002,61.784499999999994,17.8695,HF,1,642175.0,8424325.0,812.5
27,12,29,66.82,1.82,22.5,64.0,13.46,MS,1,642175.0,8424425.0,737.5
27,20,34,60.29,0.56,-99.0,-99.0,-99.0,md,1,642175.0,8424825.0,862.5
27,20,36,60.29,0.56,-99.0,-99.0,-99.0,CM,1,642175.0,8424825.0,912.5
27,22,32,28.01,23.96,-99.0,-99.0,-99.0,MS,0,642175.0,8424925.0,812.5
27,22,33,28.01,23.96,-99.0,-99.0,-99.0,MD,0,642175.0,8424925.0,837.5
27,22,34,28.01,23.96,-99.0,-99.0,-99.0,MD,0,642175.0,8424925.0,862.5
27,22,35,67.89333333333333,0.7133333333333334,-99.0,-99.0,-99.0,HF,1,642175.0,8424925.0,887.5
27,22,36,67.89,0.75,-99.0,-99.0,-99.0,HF,1,642175.0,8424925.0,912.5
